name,type,start_time,duration,"value","protocol","severity","rule","summary","field","message"
"Regress HLA","optical_field",3.1483956,0.00002148,"0x00 (none)","CMIS",,,,"Tx Bias High Warn Flags",
"Regress HLA","optical_field",3.14841836,0.00002148,"0x00 (none)","CMIS",,,,"Tx Bias Low Warn Flags",
"Regress HLA","optical_field",3.14844112,0.00002148,"0xFF (1, 2, 3, 4, 5, 6, 7, 8)","CMIS",,,,"Rx LOS Flags",
"Regress HLA","optical_field",3.14846388,0.00002148,"0x00 (none)","CMIS",,,,"Rx LOL Flags",
"Regress HLA","optical_field",3.14848664,0.00002148,"0x00 (none)","CMIS",,,,"Rx Power High Alarm Flags",
"Regress HLA","optical_field",3.1485094,0.00002148,"0x00 (none)","CMIS",,,,"Rx Power Low Alarm Flags",
"Regress HLA","optical_field",3.14853216,0.00002177,"0x00 (none)","CMIS",,,,"Rx Power High Warn Flags",
"Regress HLA","optical_field",3.14855521,0.00002148,"0x00 (none)","CMIS",,,,"Rx Power Low Warn Flags",
"Regress HLA","optical_field",3.14857797,0.00002148,"0x00 (none)","CMIS",,,,"Rx Output Status Changed Flags",
"Regress HLA","optical_field",3.14862349,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx1",
"Regress HLA","optical_field",3.14866901,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx2",
"Regress HLA","optical_field",3.14871453,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx3",
"Regress HLA","optical_field",3.14876005,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx4",
"Regress HLA","optical_field",3.14880557,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx5",
"Regress HLA","optical_field",3.14885108,0.00002178,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx6",
"Regress HLA","optical_field",3.1488969,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx7",
"Regress HLA","optical_field",3.14894241,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx8",
"Regress HLA","optical_field",3.14898794,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx1",
"Regress HLA","optical_field",3.14903346,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx2",
"Regress HLA","optical_field",3.14907897,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx3",
"Regress HLA","optical_field",3.1491245,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx4",
"Regress HLA","optical_field",3.14917002,0.00002176,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx5",
"Regress HLA","optical_field",3.14921583,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx6",
"Regress HLA","optical_field",3.14926134,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx7",
"Regress HLA","optical_field",3.14930686,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx8",
"Regress HLA","optical_field",3.14935239,0.00002147,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx1",
"Regress HLA","optical_field",3.1493979,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx2",
"Regress HLA","optical_field",3.14944342,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx3",
"Regress HLA","optical_field",3.14948894,0.00002177,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx4",
"Regress HLA","optical_field",3.14953475,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx5",
"Regress HLA","optical_field",3.14958028,0.00002147,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx6",
"Regress HLA","optical_field",3.14962579,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx7",
"Regress HLA","optical_field",3.1496713,0.00002135,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx8",
"Regress HLA","optical_event",3.59909677,0.00002115,,"CMIS",,,"Set Reg Address -> 0x03 (3)",,
"Regress HLA","optical_field",3.59914603,0.00002153,"PwrUp (Powering Up)","CMIS",,,,"Module State",
"Regress HLA","optical_field",3.59916885,0.00002147,"Page11h","CMIS",,,,"Flags Summary (bank 0)",
"Regress HLA","optical_field",3.5991916,0.00002148,"Page11h","CMIS",,,,"Flags Summary (bank 1)",
"Regress HLA","optical_field",3.59921436,0.00002148,"OK (Normal)","CMIS",,,,"Flags Summary (bank 2)",
"Regress HLA","optical_field",3.59923712,0.00002148,"OK (Normal)","CMIS",,,,"Flags Summary (bank 3)",
"Regress HLA","optical_field",3.59925988,0.00002148,"OK (Normal)","CMIS",,,,"Module Flags",
"Regress HLA","optical_field",3.59928264,0.00002148,"VccHighWarn","CMIS",,,,"Global Flags",
"Regress HLA","optical_field",3.5993054,0.00002148,"OK (Normal)","CMIS",,,,"Aux 1/2 Flags",
"Regress HLA","optical_field",3.59932816,0.00002148,"OK (Normal)","CMIS",,,,"Aux 3 / Custom Flags",
"Regress HLA","optical_event",3.59935092,0.00002148,,"CMIS",,,"Read Reg[0x0C] = 0x00",,
"Regress HLA","optical_event",3.59937368,0.00002148,,"CMIS",,,"Read Reg[0x0D] = 0x00",,
"Regress HLA","optical_field",3.59941949,0.00002148,"39.64 °C","CMIS",,,,"Module Temperature",
"Regress HLA","optical_field",3.59946501,0.00002148,"3.591 V","CMIS",,,,"Supply Voltage Vcc",
"Regress HLA","optical_field",3.59951053,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonValue",
"Regress HLA","optical_field",3.59955605,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonValue",
"Regress HLA","optical_field",3.59960157,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonValue",
"Regress HLA","optical_field",3.59964709,0.00002147,"0 (raw)","CMIS",,,,"CustomMonValue",
"Regress HLA","optical_field",3.59966984,0.00002134,"LowPwrAllowRequestHW","CMIS",,,,"Module Control",
"Regress HLA","optical_event",3.60109645,0.0000213,,"CMIS",,,"Set Reg Address -> 0x7F (127)",,
"Regress HLA","optical_event",3.60111903,0.00002113,,"CMIS",,,"Page Select -> Page 0x02",,
"Regress HLA","optical_event",3.61509696,0.00002114,,"CMIS",,,"Set Reg Address -> 0x80 (128)",,
"Regress HLA","optical_field",3.61516903,0.00002148,"75.00 °C","CMIS",,,,"TempMonHighAlarmThreshold",
"Regress HLA","optical_field",3.61521455,0.00002148,"-5.00 °C","CMIS",,,,"TempMonLowAlarmThreshold",
"Regress HLA","optical_field",3.61526007,0.00002148,"70.00 °C","CMIS",,,,"TempMonHighWarningThreshold",
"Regress HLA","optical_field",3.61530559,0.00002148,"0.00 °C","CMIS",,,,"TempMonLowWarningThreshold",
"Regress HLA","optical_field",3.61535111,0.00002148,"3.630 V","CMIS",,,,"VccMonHighAlarmThreshold",
"Regress HLA","optical_field",3.61539663,0.00002177,"2.970 V","CMIS",,,,"VccMonLowAlarmThreshold",
"Regress HLA","optical_field",3.61544244,0.00002148,"3.465 V","CMIS",,,,"VccMonHighWarningThreshold",
"Regress HLA","optical_field",3.61548796,0.00002148,"3.135 V","CMIS",,,,"VccMonLowWarningThreshold",
"Regress HLA","optical_field",3.61553348,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonHighAlarmThreshold",
"Regress HLA","optical_field",3.615579,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonLowAlarmThreshold",
"Regress HLA","optical_field",3.61562452,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonHighWarningThreshold",
"Regress HLA","optical_field",3.61567004,0.00002147,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonLowWarningThreshold",
"Regress HLA","optical_field",3.61571555,0.00002176,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonHighAlarmThreshold",
"Regress HLA","optical_field",3.61576136,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonLowAlarmThreshold",
"Regress HLA","optical_field",3.61580688,0.00002147,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonHighWarningThreshold",
"Regress HLA","optical_field",3.61585239,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonLowWarningThreshold",
"Regress HLA","optical_field",3.61589791,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonHighAlarmThreshold",
"Regress HLA","optical_field",3.61594343,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonLowAlarmThreshold",
"Regress HLA","optical_field",3.61598895,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonHighWarningThreshold",
"Regress HLA","optical_field",3.61603447,0.00002176,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonLowWarningThreshold",
"Regress HLA","optical_field",3.61608028,0.00002147,"0 (raw)","CMIS",,,,"CustomMonHighAlarmThreshold",
"Regress HLA","optical_field",3.61612579,0.00002148,"0 (raw)","CMIS",,,,"CustomMonLowAlarmThreshold",
"Regress HLA","optical_field",3.61617131,0.00002148,"0 (raw)","CMIS",,,,"CustomMonHighWarningThreshold",
"Regress HLA","optical_field",3.61621683,0.00002148,"0 (raw)","CMIS",,,,"CustomMonLowWarningThreshold",
"Regress HLA","optical_field",3.61626235,0.00002148,"6.80 dBm (4786.3 uW)","CMIS",,,,"OpticalPowerTxHighAlarmThreshold",
"Regress HLA","optical_field",3.61630787,0.00002148,"-3.90 dBm (407.4 uW)","CMIS",,,,"OpticalPowerTxLowAlarmThreshold",
"Regress HLA","optical_field",3.61635339,0.00002177,"4.80 dBm (3020.0 uW)","CMIS",,,,"OpticalPowerTxHighWarningThreshold",
"Regress HLA","optical_field",3.6163992,0.00002148,"-1.90 dBm (645.7 uW)","CMIS",,,,"OpticalPowerTxLowWarningThreshold",
"Regress HLA","optical_field",3.61644472,0.00002148,"100.00 mA (x1 assumed)","CMIS",,,,"LaserBiasHighAlarmThreshold",
"Regress HLA","optical_field",3.61649024,0.00002148,"10.00 mA (x1 assumed)","CMIS",,,,"LaserBiasLowAlarmThreshold",
"Regress HLA","optical_field",3.61653576,0.00002148,"95.00 mA (x1 assumed)","CMIS",,,,"LaserBiasHighWarningThreshold",
"Regress HLA","optical_field",3.61658128,0.00002148,"15.00 mA (x1 assumed)","CMIS",,,,"LaserBiasLowWarningThreshold",
"Regress HLA","optical_field",3.6166268,0.00002148,"6.30 dBm (4265.8 uW)","CMIS",,,,"OpticalPowerRxHighAlarmThreshold",
"Regress HLA","optical_field",3.61667232,0.00002177,"-11.20 dBm (75.9 uW)","CMIS",,,,"OpticalPowerRxLowAlarmThreshold",
"Regress HLA","optical_field",3.61671813,0.00002148,"5.80 dBm (3801.9 uW)","CMIS",,,,"OpticalPowerRxHighWarningThreshold",
"Regress HLA","optical_field",3.61676364,0.00002134,"-10.20 dBm (95.5 uW)","CMIS",,,,"OpticalPowerRxLowWarningThreshold",
"Regress HLA","optical_compliance",3.61678766,0.00000001,,"CMIS","warning","THRESHOLD_UNINITIALIZED",,,"[THRESHOLD_UNINITIALIZED] TempMonLowWarningThreshold is 0 - threshold not programmed"
"Regress HLA","optical_event",3.62009647,0.0000213,,"CMIS",,,"Set Reg Address -> 0x7F (127)",,
"Regress HLA","optical_event",3.62011905,0.00002112,,"CMIS",,,"Page Select -> Page 0x10",,
"Regress HLA","optical_event",3.63009667,0.00002115,,"CMIS",,,"Set Reg Address -> 0x80 (128)",,
"Regress HLA","optical_field",3.63014633,0.00002153,"0x00 (initialize all lanes)","CMIS",,,,"DP Deinit Lanes",
"Regress HLA","optical_event",3.63016914,0.00002148,,"CMIS",,,"Read Reg[0x81] = 0x00",,
"Regress HLA","optical_event",3.6301919,0.00002148,,"CMIS",,,"Read Reg[0x82] = 0x00",,
"Regress HLA","optical_event",3.63021466,0.00002148,,"CMIS",,,"Read Reg[0x83] = 0x00",,
"Regress HLA","optical_event",3.63023742,0.00002148,,"CMIS",,,"Read Reg[0x84] = 0x00",,
"Regress HLA","optical_event",3.63026018,0.00002148,,"CMIS",,,"Read Reg[0x85] = 0x00",,
"Regress HLA","optical_event",3.63028294,0.00002148,,"CMIS",,,"Read Reg[0x86] = 0x00",,
"Regress HLA","optical_event",3.6303057,0.00002148,,"CMIS",,,"Read Reg[0x87] = 0x00",,
"Regress HLA","optical_event",3.63032846,0.00002148,,"CMIS",,,"Read Reg[0x88] = 0x00",,
"Regress HLA","optical_event",3.63035122,0.00002148,,"CMIS",,,"Read Reg[0x89] = 0x00",,
"Regress HLA","optical_event",3.63037398,0.00002148,,"CMIS",,,"Read Reg[0x8A] = 0x00",,
"Regress HLA","optical_event",3.63039674,0.00002148,,"CMIS",,,"Read Reg[0x8B] = 0x00",,
"Regress HLA","optical_event",3.6304195,0.00002177,,"CMIS",,,"Read Reg[0x8C] = 0x00",,
"Regress HLA","optical_event",3.63044255,0.00002148,,"CMIS",,,"Read Reg[0x8D] = 0x00",,
"Regress HLA","optical_event",3.63046531,0.00002148,,"CMIS",,,"Read Reg[0x8E] = 0x00",,
"Regress HLA","optical_field",3.63048807,0.00002148,"no lanes selected","CMIS",,,,"ApplyDPInit",
"Regress HLA","optical_field",3.63051083,0.00002148,"no lanes selected","CMIS",,,,"ApplyImmediate",
"Regress HLA","optical_field",3.63053359,0.00002148,"AppSel=1, DataPathID=0, ExplicitControl=0","CMIS",,,,"Lane 1 DataPath Ctrl",
"Regress HLA","optical_field",3.63055635,0.00002148,"AppSel=1, DataPathID=0, ExplicitControl=0","CMIS",,,,"Lane 2 DataPath Ctrl",
"Regress HLA","optical_field",3.63057911,0.00002148,"AppSel=1, DataPathID=2, ExplicitControl=0","CMIS",,,,"Lane 3 DataPath Ctrl",
"Regress HLA","optical_field",3.63060187,0.00002148,"AppSel=1, DataPathID=2, ExplicitControl=0","CMIS",,,,"Lane 4 DataPath Ctrl",
"Regress HLA","optical_field",3.63062463,0.00002148,"AppSel=1, DataPathID=4, ExplicitControl=0","CMIS",,,,"Lane 5 DataPath Ctrl",
"Regress HLA","optical_field",3.63064739,0.00002148,"AppSel=1, DataPathID=4, ExplicitControl=0","CMIS",,,,"Lane 6 DataPath Ctrl",
"Regress HLA","optical_field",3.63067015,0.00002148,"AppSel=1, DataPathID=6, ExplicitControl=0","CMIS",,,,"Lane 7 DataPath Ctrl",
"Regress HLA","optical_field",3.63069291,0.00002147,"AppSel=1, DataPathID=6, ExplicitControl=0","CMIS",,,,"Lane 8 DataPath Ctrl",
"Regress HLA","optical_event",3.63071567,0.00002148,,"CMIS",,,"Read Reg[0x99] = 0xFF",,
"Regress HLA","optical_event",3.63073843,0.00002177,,"CMIS",,,"Read Reg[0x9A] = 0x00",,
"Regress HLA","optical_event",3.63076148,0.00002148,,"CMIS",,,"Read Reg[0x9B] = 0x00",,
"Regress HLA","optical_event",3.63078424,0.00002148,,"CMIS",,,"Read Reg[0x9C] = 0x00",,
"Regress HLA","optical_event",3.630807,0.00002148,,"CMIS",,,"Read Reg[0x9D] = 0x00",,
"Regress HLA","optical_event",3.63082976,0.00002146,,"CMIS",,,"Read Reg[0x9E] = 0x00",,
"Regress HLA","optical_event",3.6308525,0.00002135,,"CMIS",,,"Read Reg[0x9F] = 0x00",,
"Regress HLA","optical_event",3.63209669,0.0000213,,"CMIS",,,"Set Reg Address -> 0x7F (127)",,
"Regress HLA","optical_event",3.63211927,0.00002113,,"CMIS",,,"Page Select -> Page 0x11",,
"Regress HLA","optical_event",3.64509699,0.00002115,,"CMIS",,,"Set Reg Address -> 0x86 (134)",,
"Regress HLA","optical_field",3.64514625,0.00002193,"0x00 (none)","CMIS",,,,"DP State Changed Flags",
"Regress HLA","optical_field",3.64516946,0.00002148,"0x00 (none)","CMIS",,,,"Tx Fault Flags",
"Regress HLA","optical_field",3.64519222,0.00002148,"0x00 (none)","CMIS",,,,"Tx LOS Flags",
"Regress HLA","optical_field",3.64521498,0.00002148,"0x00 (none)","CMIS",,,,"Tx CDRLOL Flags",
"Regress HLA","optical_field",3.64523774,0.00002148,"0x00 (none)","CMIS",,,,"Tx Adaptive EQ Fail Flags",
"Regress HLA","optical_field",3.6452605,0.00002148,"0x00 (none)","CMIS",,,,"Tx Power High Alarm Flags",
"Regress HLA","optical_field",3.64528326,0.00002148,"0x00 (none)","CMIS",,,,"Tx Power Low Alarm Flags",
"Regress HLA","optical_field",3.64530602,0.00002148,"0x00 (none)","CMIS",,,,"Tx Power High Warn Flags",
"Regress HLA","optical_field",3.64532878,0.00002148,"0x00 (none)","CMIS",,,,"Tx Power Low Warn Flags",
"Regress HLA","optical_field",3.64535154,0.00002148,"0x00 (none)","CMIS",,,,"Tx Bias High Alarm Flags",
"Regress HLA","optical_field",3.6453743,0.00002148,"0x00 (none)","CMIS",,,,"Tx Bias Low Alarm Flags",
"Regress HLA","optical_field",3.64539706,0.00002148,"0x00 (none)","CMIS",,,,"Tx Bias High Warn Flags",
"Regress HLA","optical_field",3.64541982,0.00002148,"0x00 (none)","CMIS",,,,"Tx Bias Low Warn Flags",
"Regress HLA","optical_field",3.64544258,0.00002148,"0xFF (1, 2, 3, 4, 5, 6, 7, 8)","CMIS",,,,"Rx LOS Flags",
"Regress HLA","optical_field",3.64546534,0.00002176,"0x00 (none)","CMIS",,,,"Rx LOL Flags",
"Regress HLA","optical_field",3.64548838,0.00002148,"0x00 (none)","CMIS",,,,"Rx Power High Alarm Flags",
"Regress HLA","optical_field",3.64551114,0.00002148,"0x00 (none)","CMIS",,,,"Rx Power Low Alarm Flags",
"Regress HLA","optical_field",3.6455339,0.00002148,"0x00 (none)","CMIS",,,,"Rx Power High Warn Flags",
"Regress HLA","optical_field",3.64555666,0.00002148,"0x00 (none)","CMIS",,,,"Rx Power Low Warn Flags",
"Regress HLA","optical_field",3.64557942,0.00002148,"0x00 (none)","CMIS",,,,"Rx Output Status Changed Flags",
"Regress HLA","optical_field",3.64562494,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx1",
"Regress HLA","optical_field",3.64567046,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx2",
"Regress HLA","optical_field",3.64571598,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx3",
"Regress HLA","optical_field",3.64576149,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx4",
"Regress HLA","optical_field",3.6458073,0.00002149,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx5",
"Regress HLA","optical_field",3.64585282,0.00002149,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx6",
"Regress HLA","optical_field",3.64589835,0.00002147,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx7",
"Regress HLA","optical_field",3.64594386,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx8",
"Regress HLA","optical_field",3.64598938,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx1",
"Regress HLA","optical_field",3.6460349,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx2",
"Regress HLA","optical_field",3.64608042,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx3",
"Regress HLA","optical_field",3.64612624,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx4",
"Regress HLA","optical_field",3.64617175,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx5",
"Regress HLA","optical_field",3.64621728,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx6",
"Regress HLA","optical_field",3.6462628,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx7",
"Regress HLA","optical_field",3.64630832,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx8",
"Regress HLA","optical_field",3.64635383,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx1",
"Regress HLA","optical_field",3.64639935,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx2",
"Regress HLA","optical_field",3.64644516,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx3",
"Regress HLA","optical_field",3.64649068,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx4",
"Regress HLA","optical_field",3.6465362,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx5",
"Regress HLA","optical_field",3.64658172,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx6",
"Regress HLA","optical_field",3.64662724,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx7",
"Regress HLA","optical_field",3.64667275,0.00002134,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx8",
"Regress HLA","optical_event",4.09809784,0.00002114,,"CMIS",,,"Set Reg Address -> 0x03 (3)",,
"Regress HLA","optical_field",4.0981471,0.00002153,"PwrUp (Powering Up)","CMIS",,,,"Module State",
"Regress HLA","optical_field",4.09816991,0.00002148,"Page11h","CMIS",,,,"Flags Summary (bank 0)",
"Regress HLA","optical_field",4.09819267,0.00002147,"Page11h","CMIS",,,,"Flags Summary (bank 1)",
"Regress HLA","optical_field",4.09821543,0.00002147,"OK (Normal)","CMIS",,,,"Flags Summary (bank 2)",
"Regress HLA","optical_field",4.09823818,0.00002148,"OK (Normal)","CMIS",,,,"Flags Summary (bank 3)",
"Regress HLA","optical_field",4.09826095,0.00002187,"OK (Normal)","CMIS",,,,"Module Flags",
"Regress HLA","optical_field",4.0982841,0.00002148,"VccHighWarn","CMIS",,,,"Global Flags",
"Regress HLA","optical_field",4.09830686,0.00002148,"OK (Normal)","CMIS",,,,"Aux 1/2 Flags",
"Regress HLA","optical_field",4.09832962,0.00002148,"OK (Normal)","CMIS",,,,"Aux 3 / Custom Flags",
"Regress HLA","optical_event",4.09835238,0.00002148,,"CMIS",,,"Read Reg[0x0C] = 0x00",,
"Regress HLA","optical_event",4.09837514,0.00002148,,"CMIS",,,"Read Reg[0x0D] = 0x00",,
"Regress HLA","optical_field",4.09842066,0.00002148,"39.64 °C","CMIS",,,,"Module Temperature",
"Regress HLA","optical_field",4.09846618,0.00002148,"3.591 V","CMIS",,,,"Supply Voltage Vcc",
"Regress HLA","optical_field",4.0985117,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonValue",
"Regress HLA","optical_field",4.09855722,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonValue",
"Regress HLA","optical_field",4.09860303,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonValue",
"Regress HLA","optical_field",4.09864855,0.00002147,"0 (raw)","CMIS",,,,"CustomMonValue",
"Regress HLA","optical_field",4.0986713,0.00002134,"LowPwrAllowRequestHW","CMIS",,,,"Module Control",
"Regress HLA","optical_event",4.10009813,0.0000213,,"CMIS",,,"Set Reg Address -> 0x7F (127)",,
"Regress HLA","optical_event",4.10012072,0.00002112,,"CMIS",,,"Page Select -> Page 0x02",,
"Regress HLA","optical_event",4.11209771,0.00002114,,"CMIS",,,"Set Reg Address -> 0x80 (128)",,
"Regress HLA","optical_field",4.11216978,0.00002148,"75.00 °C","CMIS",,,,"TempMonHighAlarmThreshold",
"Regress HLA","optical_field",4.1122153,0.00002148,"-5.00 °C","CMIS",,,,"TempMonLowAlarmThreshold",
"Regress HLA","optical_field",4.11226082,0.00002148,"70.00 °C","CMIS",,,,"TempMonHighWarningThreshold",
"Regress HLA","optical_field",4.11230633,0.00002149,"0.00 °C","CMIS",,,,"TempMonLowWarningThreshold",
"Regress HLA","optical_field",4.11235225,0.00002148,"3.630 V","CMIS",,,,"VccMonHighAlarmThreshold",
"Regress HLA","optical_field",4.11239777,0.00002148,"2.970 V","CMIS",,,,"VccMonLowAlarmThreshold",
"Regress HLA","optical_field",4.11244329,0.00002148,"3.465 V","CMIS",,,,"VccMonHighWarningThreshold",
"Regress HLA","optical_field",4.11248881,0.00002148,"3.135 V","CMIS",,,,"VccMonLowWarningThreshold",
"Regress HLA","optical_field",4.11253433,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonHighAlarmThreshold",
"Regress HLA","optical_field",4.11257985,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonLowAlarmThreshold",
"Regress HLA","optical_field",4.11262537,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonHighWarningThreshold",
"Regress HLA","optical_field",4.11267118,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonLowWarningThreshold",
"Regress HLA","optical_field",4.1127167,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonHighAlarmThreshold",
"Regress HLA","optical_field",4.11276222,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonLowAlarmThreshold",
"Regress HLA","optical_field",4.11280774,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonHighWarningThreshold",
"Regress HLA","optical_field",4.11285326,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonLowWarningThreshold",
"Regress HLA","optical_field",4.11289878,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonHighAlarmThreshold",
"Regress HLA","optical_field",4.1129443,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonLowAlarmThreshold",
"Regress HLA","optical_field",4.11299011,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonHighWarningThreshold",
"Regress HLA","optical_field",4.11303563,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonLowWarningThreshold",
"Regress HLA","optical_field",4.11308114,0.00002148,"0 (raw)","CMIS",,,,"CustomMonHighAlarmThreshold",
"Regress HLA","optical_field",4.11312666,0.00002148,"0 (raw)","CMIS",,,,"CustomMonLowAlarmThreshold",
"Regress HLA","optical_field",4.11317219,0.00002147,"0 (raw)","CMIS",,,,"CustomMonHighWarningThreshold",
"Regress HLA","optical_field",4.11321771,0.00002147,"0 (raw)","CMIS",,,,"CustomMonLowWarningThreshold",
"Regress HLA","optical_field",4.11326322,0.00002148,"6.80 dBm (4786.3 uW)","CMIS",,,,"OpticalPowerTxHighAlarmThreshold",
"Regress HLA","optical_field",4.11330903,0.00002147,"-3.90 dBm (407.4 uW)","CMIS",,,,"OpticalPowerTxLowAlarmThreshold",
"Regress HLA","optical_field",4.11335455,0.00002147,"4.80 dBm (3020.0 uW)","CMIS",,,,"OpticalPowerTxHighWarningThreshold",
"Regress HLA","optical_field",4.11340006,0.00002148,"-1.90 dBm (645.7 uW)","CMIS",,,,"OpticalPowerTxLowWarningThreshold",
"Regress HLA","optical_field",4.11344558,0.00002148,"100.00 mA (x1 assumed)","CMIS",,,,"LaserBiasHighAlarmThreshold",
"Regress HLA","optical_field",4.1134911,0.00002148,"10.00 mA (x1 assumed)","CMIS",,,,"LaserBiasLowAlarmThreshold",
"Regress HLA","optical_field",4.11353662,0.00002148,"95.00 mA (x1 assumed)","CMIS",,,,"LaserBiasHighWarningThreshold",
"Regress HLA","optical_field",4.11358214,0.00002148,"15.00 mA (x1 assumed)","CMIS",,,,"LaserBiasLowWarningThreshold",
